Epoch,Train Loss,Source Accuracy
0,1.6999222040176392,0.18169209431345354
1,1.6948119401931763,0.18169209431345354
2,1.6882950067520142,0.18169209431345354
3,1.6818612813949585,0.18169209431345354
4,1.6736981868743896,0.18169209431345354
5,1.6634056568145752,0.4188626907073509
6,1.6502667665481567,0.41978733240869165
7,1.6375733613967896,0.41978733240869165
8,1.6224403381347656,0.41978733240869165
9,1.6094127893447876,0.41978733240869165
10,1.6005452871322632,0.41978733240869165
11,1.5923622846603394,0.41978733240869165
12,1.5804557800292969,0.41978733240869165
13,1.5685840845108032,0.5552473416551087
14,1.5546919107437134,0.5631067961165048
15,1.5439071655273438,0.6102635228848821
16,1.52959406375885,0.6065649560795192
17,1.5099009275436401,0.6070272769301895
18,1.481073260307312,0.6010171058714748
19,1.4817986488342285,0.6107258437355525
20,1.46451735496521,0.6033287101248266
21,1.4716089963912964,0.6042533518261674
22,1.4608087539672852,0.6042533518261674
23,1.4451141357421875,0.6079519186315303
24,1.438593864440918,0.6056403143781784
25,1.4596717357635498,0.5963938973647711
26,1.4529272317886353,0.6070272769301895
27,1.4454208612442017,0.608876560332871
28,1.4396915435791016,0.6061026352288488
29,1.4336061477661133,0.6403143781784558
30,1.4373247623443604,0.6319926028663893
31,1.4307719469070435,0.6564956079519186
32,1.4216945171356201,0.6893203883495146
33,1.4261279106140137,0.723994452149792
34,1.4128230810165405,0.7198335644937587
35,1.4149999618530273,0.7406380027739251
36,1.4104607105255127,0.7295423023578363
37,1.4023445844650269,0.739251040221914
38,1.393164038658142,0.7212205270457698
39,1.3962854146957397,0.7484974572353214
40,1.3909859657287598,0.7503467406380028
41,1.3858290910720825,0.7725381414701803
42,1.3740904331207275,0.7845584835876098
43,1.368019700050354,0.7864077669902912
44,1.3604358434677124,0.7877947295423023
45,1.3618500232696533,0.7910309754969949
46,1.3523844480514526,0.7947295423023578
47,1.3490185737609863,0.79750346740638
48,1.3565731048583984,0.7988904299583911
49,1.351767897605896,0.7947295423023578
50,1.3582111597061157,0.7970411465557097
51,1.3626179695129395,0.8016643550624133
52,1.3659143447875977,0.8016643550624133
53,1.3712719678878784,0.8030513176144244
54,1.3641666173934937,0.8044382801664355
55,1.3696690797805786,0.8035136384650948
56,1.3640952110290527,0.8044382801664355
57,1.357177972793579,0.8030513176144244
58,1.3472024202346802,0.8035136384650948
59,1.3430562019348145,0.8016643550624133
60,1.3455266952514648,0.8058252427184466
61,1.3383965492248535,0.8021266759130837
62,1.3253357410430908,0.8053629218677762
63,1.3209009170532227,0.8049006010171059
64,1.317603588104248,0.8035136384650948
65,1.3098912239074707,0.8039759593157652
66,1.3048301935195923,0.8053629218677762
67,1.2987918853759766,0.8030513176144244
68,1.299680233001709,0.8053629218677762
69,1.296175241470337,0.8035136384650948
70,1.2858284711837769,0.8049006010171059
71,1.2859324216842651,0.8076745261211281
72,1.289442539215088,0.8090614886731392
73,1.2851221561431885,0.8072122052704577
74,1.2744972705841064,0.8095238095238095
75,1.2821900844573975,0.8095238095238095
76,1.289880394935608,0.8081368469717984
77,1.2898961305618286,0.8104484512251503
78,1.2991580963134766,0.8081368469717984
79,1.3158469200134277,0.8081368469717984
80,1.344563603401184,0.8072122052704577
81,1.3668776750564575,0.8085991678224688
82,1.3834162950515747,0.8072122052704577
83,1.3963501453399658,0.8090614886731392
84,1.3954278230667114,0.8104484512251503
85,1.3723593950271606,0.8109107720758206
86,1.3605788946151733,0.8081368469717984
87,1.3451099395751953,0.8095238095238095
88,1.3316818475723267,0.8085991678224688
89,1.313141107559204,0.812760055478502
90,1.298708438873291,0.812760055478502
91,1.2872884273529053,0.8109107720758206
92,1.2793092727661133,0.8099861303744799
93,1.2731237411499023,0.811373092926491
94,1.2674636840820312,0.812760055478502
95,1.2654515504837036,0.8104484512251503
96,1.2680295705795288,0.8104484512251503
97,1.2526544332504272,0.8118354137771614
98,1.2504581212997437,0.811373092926491
99,1.2670589685440063,0.8095238095238095
100,1.249495029449463,0.8095238095238095
101,1.2464652061462402,0.8081368469717984
102,1.2573375701904297,0.8090614886731392
103,1.2517906427383423,0.8076745261211281
104,1.2566437721252441,0.8118354137771614
105,1.2443885803222656,0.8109107720758206
106,1.2494183778762817,0.8118354137771614
107,1.247388243675232,0.8058252427184466
108,1.2425456047058105,0.8118354137771614
109,1.246613621711731,0.8085991678224688
110,1.2463423013687134,0.8099861303744799
111,1.2508392333984375,0.8081368469717984
112,1.2532858848571777,0.8146093388811836
113,1.2588684558868408,0.8085991678224688
114,1.260462760925293,0.8095238095238095
115,1.266000509262085,0.8095238095238095
116,1.2715845108032227,0.8104484512251503
117,1.2753146886825562,0.8099861303744799
118,1.2853676080703735,0.8118354137771614
119,1.3006032705307007,0.8090614886731392
120,1.3061509132385254,0.8090614886731392
121,1.3165093660354614,0.8099861303744799
122,1.3299814462661743,0.811373092926491
123,1.337721347808838,0.811373092926491
124,1.338645100593567,0.8118354137771614
125,1.3365404605865479,0.8095238095238095
126,1.3386567831039429,0.8099861303744799
127,1.3266520500183105,0.8141470180305131
128,1.3206768035888672,0.8118354137771614
129,1.3238189220428467,0.8122977346278317
130,1.3120172023773193,0.812760055478502
131,1.311293601989746,0.812760055478502
132,1.2998086214065552,0.8118354137771614
133,1.3056405782699585,0.8122977346278317
134,1.2973713874816895,0.811373092926491
135,1.2936371564865112,0.8072122052704577
136,1.2896380424499512,0.8104484512251503
137,1.2908074855804443,0.8109107720758206
138,1.288431167602539,0.8099861303744799
139,1.2859716415405273,0.8099861303744799
140,1.2839457988739014,0.8090614886731392
141,1.2710151672363281,0.8085991678224688
142,1.2707489728927612,0.8067498844197873
143,1.2744876146316528,0.8072122052704577
144,1.2703293561935425,0.8099861303744799
145,1.2691681385040283,0.811373092926491
146,1.2638778686523438,0.8058252427184466
147,1.2688133716583252,0.8109107720758206
148,1.2551707029342651,0.8095238095238095
149,1.2629752159118652,0.8067498844197873
150,1.2565423250198364,0.8053629218677762
151,1.2711436748504639,0.8104484512251503
152,1.2622395753860474,0.8090614886731392
153,1.2613438367843628,0.8090614886731392
154,1.259131669998169,0.811373092926491
155,1.2702726125717163,0.8118354137771614
156,1.2675261497497559,0.8076745261211281
157,1.2694143056869507,0.8085991678224688
158,1.274247169494629,0.8122977346278317
159,1.2876262664794922,0.812760055478502
160,1.2971149682998657,0.8118354137771614
161,1.3091250658035278,0.8141470180305131
162,1.3151358366012573,0.8118354137771614
163,1.321567177772522,0.812760055478502
164,1.3334782123565674,0.8122977346278317
165,1.330726146697998,0.811373092926491
166,1.327401876449585,0.8136846971798428
167,1.3317065238952637,0.8118354137771614
168,1.3204700946807861,0.8099861303744799
169,1.3252370357513428,0.8099861303744799
170,1.3147838115692139,0.8104484512251503
171,1.302229881286621,0.8076745261211281
172,1.3037534952163696,0.8099861303744799
173,1.2887707948684692,0.8104484512251503
174,1.285852313041687,0.8095238095238095
175,1.275849461555481,0.8081368469717984
176,1.2760001420974731,0.8090614886731392
177,1.267116904258728,0.8104484512251503
178,1.2701995372772217,0.8104484512251503
179,1.2672946453094482,0.8095238095238095
180,1.264000654220581,0.8085991678224688
181,1.2663300037384033,0.8081368469717984
182,1.2607448101043701,0.8085991678224688
183,1.261029601097107,0.8095238095238095
184,1.2545044422149658,0.8095238095238095
185,1.2537211179733276,0.8076745261211281
186,1.2622172832489014,0.8085991678224688
187,1.2687910795211792,0.8085991678224688
188,1.2642627954483032,0.8081368469717984
189,1.2688692808151245,0.8081368469717984
190,1.2714797258377075,0.8090614886731392
191,1.2793667316436768,0.8076745261211281
192,1.2856260538101196,0.8076745261211281
193,1.2899681329727173,0.8090614886731392
194,1.297553300857544,0.806287563569117
195,1.2979525327682495,0.8076745261211281
196,1.3076441287994385,0.806287563569117
197,1.3175429105758667,0.8049006010171059
198,1.322730541229248,0.8076745261211281
199,1.3184055089950562,0.8081368469717984
200,1.31350576877594,0.8085991678224688
201,1.3126357793807983,0.8099861303744799
202,1.3130759000778198,0.8081368469717984
203,1.2933082580566406,0.8090614886731392
204,1.2900068759918213,0.811373092926491
205,1.2918236255645752,0.8081368469717984
206,1.2801811695098877,0.8095238095238095
207,1.2780870199203491,0.811373092926491
208,1.2708771228790283,0.8095238095238095
209,1.2603881359100342,0.8085991678224688
210,1.2691782712936401,0.8099861303744799
211,1.264327049255371,0.8118354137771614
212,1.2617359161376953,0.8090614886731392
213,1.2599011659622192,0.8090614886731392
214,1.2658687829971313,0.8099861303744799
215,1.2646743059158325,0.8081368469717984
216,1.276742696762085,0.8085991678224688
217,1.2770466804504395,0.8076745261211281
218,1.2772797346115112,0.8085991678224688
219,1.278485894203186,0.8090614886731392
220,1.2848836183547974,0.8085991678224688
221,1.283341884613037,0.8095238095238095
222,1.2860298156738281,0.8090614886731392
223,1.2862520217895508,0.8067498844197873
224,1.2833950519561768,0.8072122052704577
225,1.27859365940094,0.8085991678224688
226,1.285027265548706,0.8104484512251503
227,1.2850120067596436,0.8076745261211281
228,1.2849677801132202,0.8095238095238095
229,1.281461477279663,0.8076745261211281
230,1.2738771438598633,0.8076745261211281
231,1.2777915000915527,0.8081368469717984
232,1.2678101062774658,0.8067498844197873
233,1.285088300704956,0.8067498844197873
234,1.271466851234436,0.8067498844197873
235,1.285145878791809,0.8076745261211281
236,1.2790517807006836,0.806287563569117
237,1.2838754653930664,0.8053629218677762
238,1.2842540740966797,0.806287563569117
239,1.2845827341079712,0.8072122052704577
240,1.2965941429138184,0.8067498844197873
241,1.2900996208190918,0.8072122052704577
242,1.294744610786438,0.8085991678224688
243,1.2911566495895386,0.8085991678224688
244,1.2903847694396973,0.8076745261211281
245,1.2925560474395752,0.8099861303744799
246,1.2892096042633057,0.8085991678224688
247,1.2816423177719116,0.8095238095238095
248,1.2826712131500244,0.811373092926491
249,1.278164267539978,0.806287563569117
250,1.2747126817703247,0.8099861303744799
251,1.277424693107605,0.8095238095238095
252,1.2704784870147705,0.8090614886731392
253,1.2693045139312744,0.8109107720758206
254,1.271512508392334,0.8085991678224688
255,1.2580000162124634,0.8099861303744799
256,1.2598450183868408,0.8095238095238095
257,1.2573955059051514,0.8090614886731392
258,1.2546041011810303,0.8090614886731392
259,1.2536275386810303,0.8072122052704577
260,1.2571078538894653,0.8085991678224688
261,1.257125973701477,0.8095238095238095
262,1.257248044013977,0.8058252427184466
263,1.2602767944335938,0.8067498844197873
264,1.2705751657485962,0.8085991678224688
265,1.2697263956069946,0.8076745261211281
266,1.2692444324493408,0.8072122052704577
267,1.2705776691436768,0.8095238095238095
268,1.278102159500122,0.8081368469717984
269,1.2819141149520874,0.8076745261211281
270,1.2897146940231323,0.8067498844197873
271,1.29093337059021,0.8081368469717984
272,1.2998673915863037,0.8067498844197873
273,1.3029571771621704,0.8076745261211281
274,1.3115571737289429,0.8058252427184466
275,1.306969165802002,0.8076745261211281
276,1.3067575693130493,0.8081368469717984
277,1.301628828048706,0.8072122052704577
278,1.2924606800079346,0.8085991678224688
279,1.2887930870056152,0.8081368469717984
280,1.2934869527816772,0.8085991678224688
281,1.288945198059082,0.8067498844197873
282,1.2773311138153076,0.806287563569117
283,1.2769919633865356,0.8067498844197873
284,1.264521598815918,0.8090614886731392
285,1.2613531351089478,0.8072122052704577
286,1.2584078311920166,0.8058252427184466
287,1.2530416250228882,0.8072122052704577
288,1.2481950521469116,0.8072122052704577
289,1.2430182695388794,0.8067498844197873
290,1.2425546646118164,0.8076745261211281
291,1.2449240684509277,0.8049006010171059
292,1.2417808771133423,0.8058252427184466
293,1.2399965524673462,0.8067498844197873
294,1.2358628511428833,0.8076745261211281
295,1.232388973236084,0.8072122052704577
296,1.2388123273849487,0.8058252427184466
297,1.2406641244888306,0.8067498844197873
298,1.2457534074783325,0.8076745261211281
299,1.2417932748794556,0.8085991678224688
300,1.2447888851165771,0.806287563569117
301,1.2546091079711914,0.8085991678224688
302,1.2490602731704712,0.8081368469717984
303,1.2566479444503784,0.806287563569117
304,1.2583091259002686,0.8067498844197873
305,1.2667131423950195,0.8076745261211281
306,1.263213872909546,0.8072122052704577
307,1.2622840404510498,0.806287563569117
308,1.2703396081924438,0.8058252427184466
309,1.2723332643508911,0.8058252427184466
310,1.2765371799468994,0.8072122052704577
311,1.2790712118148804,0.8090614886731392
312,1.284602165222168,0.8081368469717984
313,1.2839086055755615,0.8053629218677762
314,1.2835967540740967,0.8067498844197873
315,1.2726789712905884,0.8067498844197873
316,1.2766931056976318,0.8085991678224688
317,1.2709407806396484,0.8109107720758206
318,1.2755929231643677,0.806287563569117
319,1.2634130716323853,0.8085991678224688
320,1.2626930475234985,0.8132223763291725
321,1.2684370279312134,0.811373092926491
322,1.2640280723571777,0.8155339805825242
323,1.2657060623168945,0.8159963014331947
324,1.2713145017623901,0.8095238095238095
325,1.2604830265045166,0.8178455848358761
326,1.2695057392120361,0.8275543226999538
327,1.259152889251709,0.8206195099398983
328,1.257570743560791,0.8173832639852058
329,1.2541495561599731,0.830328247803976
330,1.2539254426956177,0.8294036061026352
331,1.255096435546875,0.8261673601479427
332,1.2514255046844482,0.8284789644012945
333,1.254104733467102,0.8331021729079982
334,1.2577019929885864,0.8317152103559871
335,1.250472903251648,0.8340268146093389
336,1.2504937648773193,0.8340268146093389
337,1.2430429458618164,0.8358760980120203
338,1.2459287643432617,0.8386500231160425
339,1.2488363981246948,0.8340268146093389
340,1.2371068000793457,0.8368007397133611
341,1.246427297592163,0.8400369856680536
342,1.2338378429412842,0.8368007397133611
343,1.2410383224487305,0.8391123439667129
344,1.2387806177139282,0.8423485899214055
345,1.2418432235717773,0.8381877022653722
346,1.2339435815811157,0.8377253814147018
347,1.2384583950042725,0.8409616273693944
348,1.2373486757278442,0.8428109107720758
349,1.2459948062896729,0.8432732316227461
350,1.2435129880905151,0.840499306518724
351,1.2375043630599976,0.8386500231160425
352,1.2356197834014893,0.840499306518724
353,1.2448595762252808,0.8423485899214055
354,1.2435576915740967,0.8386500231160425
355,1.2513779401779175,0.8409616273693944
356,1.2560046911239624,0.8381877022653722
357,1.2568349838256836,0.8377253814147018
358,1.2539596557617188,0.8428109107720758
359,1.270053505897522,0.8386500231160425
360,1.2728321552276611,0.8409616273693944
361,1.2811298370361328,0.8460471567267683
362,1.2824618816375732,0.8423485899214055
363,1.2851250171661377,0.841886269070735
364,1.2889196872711182,0.8437355524734166
365,1.2858545780181885,0.8368007397133611
366,1.2807790040969849,0.8423485899214055
367,1.2737500667572021,0.8451225150254277
368,1.2727147340774536,0.8423485899214055
369,1.268722414970398,0.8446601941747572
370,1.2584047317504883,0.8469717984281091
371,1.2595006227493286,0.8446601941747572
372,1.247851848602295,0.8437355524734166
373,1.2342593669891357,0.8441978733240869
374,1.2455635070800781,0.8465094775774388
375,1.2334208488464355,0.8423485899214055
376,1.2339329719543457,0.8409616273693944
377,1.2302920818328857,0.8423485899214055
378,1.2342655658721924,0.8414239482200647
379,1.233190894126892,0.840499306518724
380,1.2304565906524658,0.8460471567267683
381,1.217637300491333,0.8441978733240869
382,1.2251851558685303,0.8395746648173833
383,1.2272144556045532,0.8432732316227461
384,1.224843978881836,0.8432732316227461
385,1.2187427282333374,0.8409616273693944
386,1.2115432024002075,0.8432732316227461
387,1.2179555892944336,0.8441978733240869
388,1.2189265489578247,0.8441978733240869
389,1.2183024883270264,0.8437355524734166
390,1.2274346351623535,0.8428109107720758
391,1.2224736213684082,0.8409616273693944
392,1.2333729267120361,0.8441978733240869
393,1.2325221300125122,0.8423485899214055
394,1.235507845878601,0.8465094775774388
395,1.2412916421890259,0.8451225150254277
396,1.249545693397522,0.8400369856680536
397,1.2443498373031616,0.840499306518724
398,1.2526493072509766,0.8428109107720758
399,1.2625764608383179,0.840499306518724
400,1.2641704082489014,0.8414239482200647
401,1.27143132686615,0.8414239482200647
402,1.2747101783752441,0.8437355524734166
403,1.284990668296814,0.8441978733240869
404,1.2870261669158936,0.8391123439667129
405,1.2852998971939087,0.8441978733240869
406,1.291985034942627,0.8432732316227461
407,1.281227707862854,0.8483587609801202
408,1.2783806324005127,0.8460471567267683
409,1.276961326599121,0.8446601941747572
410,1.2715140581130981,0.8451225150254277
411,1.2667150497436523,0.8428109107720758
412,1.2642443180084229,0.8446601941747572
413,1.254654884338379,0.8460471567267683
414,1.2495102882385254,0.8446601941747572
415,1.2480171918869019,0.8460471567267683
416,1.2421202659606934,0.8451225150254277
417,1.2421938180923462,0.8465094775774388
418,1.2434120178222656,0.8437355524734166
419,1.240395426750183,0.8460471567267683
420,1.2357721328735352,0.845584835876098
421,1.231311321258545,0.8451225150254277
422,1.2267636060714722,0.8483587609801202
423,1.2284749746322632,0.8432732316227461
424,1.222122073173523,0.8478964401294499
425,1.2168363332748413,0.8478964401294499
426,1.223745346069336,0.8414239482200647
427,1.216834545135498,0.8423485899214055
428,1.2240943908691406,0.8446601941747572
429,1.2221860885620117,0.8460471567267683
430,1.2242929935455322,0.8446601941747572
431,1.2283234596252441,0.8460471567267683
432,1.2226221561431885,0.8460471567267683
433,1.2238051891326904,0.845584835876098
434,1.2245639562606812,0.8460471567267683
435,1.2283389568328857,0.8469717984281091
436,1.2322198152542114,0.8451225150254277
437,1.2358568906784058,0.8451225150254277
438,1.2382875680923462,0.8502080443828016
439,1.2326672077178955,0.8497457235321313
440,1.2367498874664307,0.8465094775774388
441,1.2443376779556274,0.8483587609801202
442,1.2424570322036743,0.8520573277854832
443,1.245229959487915,0.8483587609801202
444,1.2428984642028809,0.8460471567267683
445,1.244213342666626,0.8488210818307905
446,1.239996075630188,0.8502080443828016
447,1.2441970109939575,0.8502080443828016
448,1.249320149421692,0.8474341192787794
449,1.248104453086853,0.8502080443828016
450,1.2519934177398682,0.8460471567267683
451,1.2435486316680908,0.8478964401294499
452,1.2536464929580688,0.8469717984281091
453,1.2502590417861938,0.849283402681461
454,1.2436879873275757,0.8483587609801202
455,1.2449142932891846,0.845584835876098
456,1.24160897731781,0.8446601941747572
457,1.2433503866195679,0.8465094775774388
458,1.250369906425476,0.849283402681461
459,1.249326467514038,0.849283402681461
460,1.2311315536499023,0.8428109107720758
461,1.2464096546173096,0.8511326860841424
462,1.2416847944259644,0.849283402681461
463,1.2411632537841797,0.8441978733240869
464,1.2407176494598389,0.8465094775774388
465,1.2393063306808472,0.8441978733240869
466,1.2392640113830566,0.8432732316227461
467,1.2355482578277588,0.8469717984281091
468,1.2320410013198853,0.8474341192787794
469,1.2380512952804565,0.8474341192787794
470,1.2369002103805542,0.845584835876098
471,1.22959566116333,0.8469717984281091
472,1.2261805534362793,0.8451225150254277
473,1.222251534461975,0.8414239482200647
474,1.2218825817108154,0.8437355524734166
475,1.2192676067352295,0.8483587609801202
476,1.2228752374649048,0.8428109107720758
477,1.2237548828125,0.8460471567267683
478,1.2222700119018555,0.8414239482200647
479,1.21654212474823,0.8441978733240869
480,1.214665412902832,0.845584835876098
481,1.222383975982666,0.8465094775774388
482,1.2176517248153687,0.8423485899214055
483,1.2245078086853027,0.8446601941747572
484,1.2262040376663208,0.8432732316227461
485,1.2276723384857178,0.841886269070735
486,1.2250508069992065,0.845584835876098
487,1.2319453954696655,0.8465094775774388
488,1.2401202917099,0.845584835876098
489,1.2413290739059448,0.8423485899214055
490,1.2525298595428467,0.8437355524734166
491,1.2497061491012573,0.8423485899214055
492,1.2681548595428467,0.8423485899214055
493,1.2641252279281616,0.8446601941747572
494,1.2729933261871338,0.8465094775774388
495,1.2693519592285156,0.841886269070735
496,1.270663857460022,0.8451225150254277
497,1.2624640464782715,0.8428109107720758
498,1.2518643140792847,0.8428109107720758
499,1.2593482732772827,0.8432732316227461
500,1.254086971282959,0.8428109107720758
501,1.2447004318237305,0.8409616273693944
502,1.2464768886566162,0.8460471567267683
503,1.2462310791015625,0.8437355524734166
504,1.2394670248031616,0.8437355524734166
505,1.2258261442184448,0.8469717984281091
506,1.2192590236663818,0.8432732316227461
507,1.226790189743042,0.845584835876098
508,1.2247071266174316,0.8428109107720758
509,1.2185752391815186,0.8441978733240869
510,1.2204089164733887,0.8409616273693944
511,1.2139525413513184,0.8428109107720758
512,1.2061916589736938,0.8423485899214055
513,1.2097309827804565,0.840499306518724
514,1.2061834335327148,0.8428109107720758
515,1.204743504524231,0.8400369856680536
516,1.2079275846481323,0.8437355524734166
517,1.2013881206512451,0.8437355524734166
518,1.2066409587860107,0.8428109107720758
519,1.2056571245193481,0.841886269070735
520,1.2017345428466797,0.8451225150254277
521,1.2031053304672241,0.8437355524734166
522,1.2004626989364624,0.8432732316227461
523,1.2088186740875244,0.845584835876098
524,1.2100307941436768,0.8437355524734166
525,1.21177339553833,0.8451225150254277
526,1.2183526754379272,0.8460471567267683
527,1.2141876220703125,0.8451225150254277
528,1.221709132194519,0.8441978733240869
529,1.2213224172592163,0.8428109107720758
530,1.2250926494598389,0.8432732316227461
531,1.233171820640564,0.8446601941747572
532,1.2447301149368286,0.8478964401294499
533,1.2426687479019165,0.8460471567267683
534,1.2667951583862305,0.8460471567267683
535,1.2668102979660034,0.8437355524734166
536,1.2681655883789062,0.8432732316227461
537,1.2734355926513672,0.8441978733240869
538,1.2753270864486694,0.8432732316227461
539,1.2808127403259277,0.8441978733240869
540,1.2779537439346313,0.8488210818307905
541,1.2625157833099365,0.8451225150254277
542,1.2652244567871094,0.8414239482200647
543,1.2585307359695435,0.8460471567267683
544,1.245341181755066,0.8437355524734166
545,1.249237298965454,0.8441978733240869
546,1.2433717250823975,0.845584835876098
547,1.2439744472503662,0.8441978733240869
548,1.2339835166931152,0.8451225150254277
549,1.2268341779708862,0.8451225150254277
550,1.2345541715621948,0.8441978733240869
551,1.2298396825790405,0.8437355524734166
552,1.2201625108718872,0.8432732316227461
553,1.2232648134231567,0.8478964401294499
554,1.2121368646621704,0.8437355524734166
555,1.215133786201477,0.8446601941747572
556,1.2115179300308228,0.8441978733240869
557,1.2236082553863525,0.8451225150254277
558,1.2093822956085205,0.8428109107720758
559,1.2179219722747803,0.8437355524734166
560,1.213197946548462,0.849283402681461
561,1.2148120403289795,0.8423485899214055
562,1.2083313465118408,0.8451225150254277
563,1.2088713645935059,0.8441978733240869
564,1.2217473983764648,0.8428109107720758
565,1.214880347251892,0.845584835876098
566,1.2217844724655151,0.8451225150254277
567,1.220618486404419,0.8474341192787794
568,1.2197438478469849,0.845584835876098
569,1.2252590656280518,0.8497457235321313
570,1.2250416278839111,0.8469717984281091
571,1.2340288162231445,0.8460471567267683
572,1.232005000114441,0.8469717984281091
573,1.2337032556533813,0.8483587609801202
574,1.237905740737915,0.8488210818307905
575,1.24784255027771,0.8483587609801202
576,1.2410125732421875,0.849283402681461
577,1.2467739582061768,0.8478964401294499
578,1.2486536502838135,0.8511326860841424
579,1.2456059455871582,0.8488210818307905
580,1.2469346523284912,0.8474341192787794
