Iteration,Finetune Loss,Finetune Accuracy
0,2.063288927078247,0.10361390667886551
1,1.9126983880996704,0.12008234217749314
2,1.8568854331970215,0.20459743824336687
3,1.6844369173049927,0.2620082342177493
4,1.5587661266326904,0.42612076852698993
5,1.479650616645813,0.494967978042086
6,1.3846184015274048,0.597323879231473
7,1.4103552103042603,0.6120768526989936
8,1.3767338991165161,0.627516010978957
9,1.4023441076278687,0.6270585544373285
10,1.2302944660186768,0.6296889295516926
11,1.1483806371688843,0.6303751143641354
12,1.1607953310012817,0.630946935041171
13,1.1922656297683716,0.6302607502287283
14,1.1464852094650269,0.6302607502287283
15,1.0029075145721436,0.6310612991765783
16,0.9476873278617859,0.6324336688014639
17,0.9294159412384033,0.6331198536139067
18,0.8086199164390564,0.6334629460201281
19,0.7988366484642029,0.6336916742909423
20,0.7491907477378845,0.6348353156450137
21,0.6710838079452515,0.6372369624885635
22,0.5429069995880127,0.6405535224153706
23,0.5603628158569336,0.6430695333943275
24,0.5040744543075562,0.6440988106129918
25,0.509330689907074,0.645128087831656
26,0.560356616973877,0.6454711802378774
27,0.5298246145248413,0.6462717291857274
28,0.6267482042312622,0.6470722781335773
29,0.6348568201065063,0.6493595608417201
30,0.7741478085517883,0.65016010978957
31,0.4265874922275543,0.6509606587374199
32,0.5281216502189636,0.6519899359560841
33,0.45119720697402954,0.652676120768527
34,0.30727943778038025,0.6537053979871912
35,0.24915824830532074,0.6547346752058555
36,0.452976256608963,0.6557639524245197
37,0.3649725615978241,0.6571363220494053
38,0.3932522237300873,0.657708142726441
39,0.4751456379890442,0.659423604757548
40,0.24626071751117706,0.660224153705398
41,0.2690022885799408,0.6601097895699909
42,0.25915297865867615,0.6609103385178408
43,0.22338023781776428,0.6611390667886551
44,0.33136671781539917,0.6612534309240622
45,0.18483442068099976,0.661024702653248
46,0.26107388734817505,0.6604528819762122
47,0.3686022460460663,0.6605672461116194
48,0.3590613901615143,0.660224153705398
49,0.25177082419395447,0.659423604757548
50,0.13681744039058685,0.6587374199451053
51,0.18252570927143097,0.6580512351326624
52,0.15202824771404266,0.6570219579139982
53,0.24632884562015533,0.6566788655077768
54,0.24295072257518768,0.6554208600182982
55,0.16863128542900085,0.654277218664227
56,0.23429805040359497,0.6539341262580055
57,0.2004598081111908,0.6538197621225984
58,0.2085532695055008,0.6532479414455626
59,0.147616907954216,0.652676120768527
60,0.17509794235229492,0.6524473924977127
61,0.1786816567182541,0.6523330283623056
62,0.1456228345632553,0.6529048490393413
63,0.04914137348532677,0.6530192131747484
64,0.2078610360622406,0.6532479414455626
65,0.2545523941516876,0.6530192131747484
66,0.18570375442504883,0.6531335773101555
67,0.16107767820358276,0.6530192131747484
68,0.08581022173166275,0.6527904849039341
69,0.1473017930984497,0.6529048490393413
70,0.21451038122177124,0.6530192131747484
71,0.1751135289669037,0.6519899359560841
72,0.20394763350486755,0.6515324794144556
73,0.1916171908378601,0.6502744739249772
74,0.18971851468086243,0.6497026532479414
75,0.06204378232359886,0.6493595608417201
76,0.06076589599251747,0.6489021043000915
77,0.07685308158397675,0.6482159194876487
78,0.13545727729797363,0.6478728270814272
79,0.10473637282848358,0.6474153705397987
80,0.3001948595046997,0.6474153705397987
81,0.06243232637643814,0.6479871912168343
82,0.04572164639830589,0.6482159194876487
83,0.239116370677948,0.6486733760292772
84,0.17851346731185913,0.6493595608417201
85,0.05961724370718002,0.65016010978957
86,0.192703977227211,0.65016010978957
87,0.04449186846613884,0.6507319304666057
88,0.1445903182029724,0.6514181152790485
89,0.09052105247974396,0.6524473924977127
90,0.06533608585596085,0.6524473924977127
91,0.05906692147254944,0.6537053979871912
92,0.08475653827190399,0.6548490393412626
93,0.43768510222435,0.6533623055809699
94,0.08593270927667618,0.6522186642268984
95,0.19659939408302307,0.651875571820677
96,0.08623730391263962,0.6515324794144556
97,0.05119003355503082,0.6513037511436414
98,0.045362357050180435,0.6499313815187557
99,0.10595056414604187,0.6490164684354987
100,0.12083129584789276,0.6490164684354987
101,0.07236399501562119,0.6483302836230558
102,0.05837894603610039,0.6481015553522416
103,0.10549279302358627,0.6479871912168343
104,0.10254517197608948,0.6482159194876487
105,0.10040538012981415,0.6479871912168343
106,0.0743369534611702,0.648444647758463
107,0.19288396835327148,0.648444647758463
108,0.1343606561422348,0.6485590118938701
109,0.032153788954019547,0.6487877401646843
110,0.06702861934900284,0.6481015553522416
111,0.057163055986166,0.647644098810613
112,0.08887011557817459,0.6470722781335773
113,0.05454323813319206,0.6469579139981702
114,0.06055434048175812,0.6470722781335773
115,0.1320815235376358,0.646843549862763
116,0.049333490431308746,0.6470722781335773
117,0.025272507220506668,0.6465004574565416
118,0.04969899728894234,0.6465004574565416
119,0.08807637542486191,0.6467291857273559
120,0.13191792368888855,0.6466148215919487
121,0.069749616086483,0.6467291857273559
122,0.06581708788871765,0.6473010064043916
123,0.03239606320858002,0.6478728270814272
124,0.04151777923107147,0.6481015553522416
125,0.039953961968421936,0.6486733760292772
126,0.22122840583324432,0.6490164684354987
127,0.04267403483390808,0.6497026532479414
128,0.05506417900323868,0.6502744739249772
129,0.1131400316953659,0.6508462946020128
130,0.029496297240257263,0.6513037511436414
131,0.07967616617679596,0.651875571820677
132,0.21277405321598053,0.651875571820677
133,0.05302687734365463,0.651875571820677
134,0.03541120886802673,0.6516468435498628
135,0.18679042160511017,0.651075022872827
136,0.08167596161365509,0.651075022872827
137,0.10691440850496292,0.6507319304666057
138,0.10554087907075882,0.6507319304666057
139,0.09213978052139282,0.6500457456541628
140,0.024163944646716118,0.65016010978957
141,0.117589071393013,0.6494739249771272
142,0.11506050825119019,0.6497026532479414
143,0.05907575786113739,0.6498170173833486
144,0.09971661865711212,0.6502744739249772
145,0.1626804769039154,0.6499313815187557
146,0.04235844314098358,0.6494739249771272
147,0.034899305552244186,0.6490164684354987
148,0.11026258766651154,0.6486733760292772
149,0.15628503262996674,0.648444647758463
150,0.045238398015499115,0.6483302836230558
151,0.18212918937206268,0.6485590118938701
152,0.10387341678142548,0.6486733760292772
153,0.08434373885393143,0.6483302836230558
154,0.04715312644839287,0.6483302836230558
155,0.08081341534852982,0.6482159194876487
156,0.0645943284034729,0.6482159194876487
157,0.052230652421712875,0.6479871912168343
158,0.20906734466552734,0.6470722781335773
159,0.015369691886007786,0.6473010064043916
160,0.10537365823984146,0.6475297346752058
161,0.22257742285728455,0.6477584629460201
162,0.10437405854463577,0.648444647758463
163,0.0474449060857296,0.6483302836230558
164,0.01641022227704525,0.6491308325709058
165,0.09851622581481934,0.6493595608417201
166,0.01847335509955883,0.6499313815187557
167,0.046189818531274796,0.65016010978957
168,0.0636109709739685,0.6502744739249772
169,0.028481826186180115,0.6502744739249772
170,0.05848836526274681,0.6506175663311985
171,0.016905266791582108,0.6507319304666057
172,0.0800924226641655,0.6509606587374199
173,0.2762264013290405,0.6516468435498628
174,0.06003943458199501,0.6519899359560841
175,0.09077613055706024,0.651875571820677
176,0.020019933581352234,0.651875571820677
177,0.01843739114701748,0.6523330283623056
178,0.08843939006328583,0.6527904849039341
179,0.010029303841292858,0.6530192131747484
180,0.018825950101017952,0.6530192131747484
181,0.033978402614593506,0.6538197621225984
182,0.05872061103582382,0.654277218664227
183,0.047775998711586,0.6545059469350412
184,0.025272896513342857,0.6547346752058555
185,0.07298304885625839,0.6547346752058555
186,0.08262115716934204,0.6546203110704483
187,0.01239565946161747,0.654391582799634
188,0.022110754624009132,0.6539341262580055
189,0.1274370551109314,0.6533623055809699
190,0.008310900069773197,0.653476669716377
191,0.28241169452667236,0.653476669716377
192,0.06274666637182236,0.6533623055809699
193,0.030398374423384666,0.6529048490393413
194,0.01979425735771656,0.6525617566331199
195,0.11068375408649445,0.6524473924977127
196,0.0216809194535017,0.6519899359560841
197,0.043606482446193695,0.6516468435498628
198,0.026324622333049774,0.6514181152790485
199,0.17147505283355713,0.651075022872827
200,0.06219448521733284,0.6136779505946935
201,0.1925109475851059,0.6507319304666057
202,0.006381392013281584,0.681152790484904
203,0.004503753036260605,0.6964775846294602
204,0.020444709807634354,0.7003659652333029
205,0.0011363460216671228,0.7024245196706312
206,0.1809656172990799,0.7132891125343093
207,0.03358526900410652,0.7052836230558097
208,0.10536901652812958,0.7055123513266239
209,0.46503743529319763,0.6850411710887465
210,0.02777700498700142,0.6590805123513266
211,0.17669618129730225,0.6293458371454712
212,0.021839234977960587,0.6044144556267155
213,0.2203301191329956,0.6077310155535224
214,0.40063950419425964,0.6336916742909423
215,0.15072406828403473,0.6673147301006405
216,0.08173593878746033,0.6924748398902104
217,0.10095489770174026,0.7007090576395243
218,0.0742604061961174,0.668572735590119
219,0.35766029357910156,0.6937328453796889
220,0.08845176547765732,0.6865279048490394
221,0.8120785355567932,0.6983074107959744
222,0.1730906069278717,0.6827538883806038
223,0.05588165298104286,0.655192131747484
224,0.18309824168682098,0.6301463860933212
225,0.14320427179336548,0.6254574565416285
226,0.04066840186715126,0.6360933211344922
227,0.05780094116926193,0.646843549862763
228,0.39416325092315674,0.7033394327538883
229,1.9530465602874756,0.6813815187557182
230,0.08195826411247253,0.5758234217749314
231,0.3305175006389618,0.5139524245196706
232,0.6929482817649841,0.5569533394327539
233,1.1549580097198486,0.5449451052150046
234,0.09201662987470627,0.5232159194876487
235,0.24721956253051758,0.5432296431838975
236,0.06314541399478912,0.5717063129002745
237,0.07261642813682556,0.5769670631290027
238,0.1979518085718155,0.5647301006404392
239,0.1933162808418274,0.5448307410795974
240,0.33411961793899536,0.5433440073193047
241,0.09414706379175186,0.5515782250686185
