Iteration,Finetune Loss,Finetune Accuracy
0,1.6882475706247182,0.48273101555352244
1,1.36549423291133,0.4795288197621226
2,1.1656089608485882,0.5227584629460201
3,0.9016022223692673,0.5527218664226898
4,0.6991400248729266,0.6135635864592863
5,0.5879006041930273,0.6351784080512352
6,0.26910239114211154,0.6362076852698993
7,0.41507563965681654,0.6391811527904849
8,0.4250996516874203,0.6391811527904849
9,0.34595085436908096,0.6376944190301921
10,0.18598910711275843,0.6372369624885635
11,0.27185483420124423,0.6382662397072278
12,0.09290661870573576,0.6379231473010064
13,0.12127456912555946,0.635064043915828
14,0.26423914071459037,0.6314043915827996
15,0.23630192041253814,0.632548032936871
16,0.17583533929651962,0.6334629460201281
17,0.14092502042275065,0.6348353156450137
18,0.12252132340262716,0.6315187557182068
19,0.1296436416294175,0.632548032936871
20,0.1297983618793436,0.6370082342177493
21,0.08440788122467123,0.6372369624885635
22,0.18030555314796332,0.6413540713632205
23,0.09681797027140139,0.6424977127172918
24,0.16115457101645567,0.6421546203110704
25,0.13479393266607076,0.6348353156450137
26,0.16801414132798806,0.6366651418115279
27,0.024880182048456427,0.6364364135407137
28,0.161670902564083,0.6373513266239708
29,0.08554443515346905,0.639295516925892
30,0.04899764941029179,0.6376944190301921
31,0.05578143314589677,0.6370082342177493
32,0.0821653117979552,0.6407822506861848
33,0.06832566309654234,0.640096065873742
34,0.12460169269811908,0.6405535224153706
35,0.14309224945352,0.6420402561756633
36,0.08148686366509467,0.6424977127172918
37,0.1240976211982041,0.6435269899359561
38,0.0847156509866741,0.6413540713632205
39,0.12636481390263027,0.6382662397072278
40,0.09152942274157393,0.6418115279048491
41,0.08123625502038032,0.6416971637694419
42,0.07380121572826354,0.6423833485818847
43,0.05906601374849174,0.6412397072278133
44,0.08776366826728357,0.6405535224153706
45,0.05170602678201529,0.6446706312900274
46,0.13402967685620892,0.6450137236962489
47,0.038314467676872695,0.6437557182067704
48,0.03145620731636602,0.644327538883806
49,0.014319910905144822,0.6448993595608418
50,0.34290058535337337,0.6438700823421775
51,0.008626492832805664,0.6430695333943275
52,0.18635262553568913,0.6373513266239708
53,0.0779848260169204,0.6382662397072278
54,0.0435784747969592,0.6384949679780421
55,0.01825713568541687,0.6396386093321135
56,0.022191700773034357,0.6391811527904849
57,0.05708583244212115,0.6384949679780421
58,0.09610487659497616,0.6381518755718206
59,0.03642918475071173,0.6373513266239708
60,0.03190646896704353,0.6364364135407137
61,0.3744385981218119,0.6371225983531564
62,0.0937964327968075,0.6419258920402562
63,0.10529676714773253,0.6416971637694419
64,0.05580583518933334,0.6371225983531564
65,0.11965787089698446,0.6355215004574566
66,0.047768093209609876,0.639295516925892
67,0.10980586969470515,0.638380603842635
68,0.13385663280048624,0.6406678865507777
69,0.03406144851200784,0.6406678865507777
70,0.06472988663937493,0.640096065873742
71,0.07241102141989149,0.6419258920402562
72,0.013045834727493526,0.6418115279048491
73,0.06310473711500163,0.6343778591033852
74,0.2496695521946584,0.6324336688014639
75,0.027142755746563826,0.6326623970722781
76,0.16837145128318717,0.6376944190301921
77,0.042230269917266784,0.6415827996340348
78,0.1549992201530233,0.6453568161024703
79,0.014747805641526121,0.6446706312900274
80,0.05705757117007474,0.6439844464775847
81,0.031246405407155356,0.6437557182067704
82,0.08972563665653209,0.6458142726440989
83,0.10939277797849802,0.6455855443732845
84,0.0341978843774506,0.6446706312900274
85,0.05254046903932109,0.6447849954254345
86,0.02633839760913431,0.645128087831656
87,0.18146956683406484,0.6424977127172918
88,0.03414137880378558,0.6406678865507777
89,0.029950866355927877,0.6403247941445562
90,0.12534453434636597,0.6416971637694419
91,0.024606365223147665,0.6397529734675206
92,0.0239201609468427,0.6391811527904849
93,0.06371000519872566,0.6384949679780421
94,0.01942179632729089,0.6387236962488564
95,0.0074092082280751235,0.6384949679780421
96,0.04761431091725836,0.6390667886550778
97,0.03506630329731609,0.640096065873742
98,0.03160471566269917,0.640896614821592
99,0.0357542799904947,0.6395242451967064
100,0.9524096515130902,0.43664226898444647
101,1.0709664659597575,0.5353385178408051
102,1.3079309318339893,0.5983531564501372
103,0.5408608096802779,0.5330512351326624
104,0.21120474113614854,0.6625114364135407
105,0.30710007926245453,0.5457456541628545
106,0.11106831491375803,0.430352241537054
107,0.8511607535719856,0.4441903019213175
108,1.9485164563028285,0.3894098810612992
109,1.9663099236181902,0.5658737419945106
110,1.6382093359178935,0.5060612991765783
111,0.6003719497328768,0.536024702653248
112,0.4408852652447352,0.6388380603842635
113,0.11545873666122694,0.6920173833485819
114,0.30413685402639273,0.42234675205855443
115,0.6892090404664766,0.604871912168344
116,0.34290440629411023,0.6386093321134492
117,0.14577604987313791,0.6354071363220494
118,0.3755444301283345,0.5212717291857274
119,0.21851554033995713,0.28099268069533395
120,0.1375671378419401,0.5458600182982617
121,0.2057391545255926,0.7098581884720951
122,0.10373719393674737,0.6834400731930467
123,0.06593509165395517,0.7354757548032936
124,0.23206304182923093,0.49954254345837146
125,0.2434347409825932,0.3828911253430924
126,0.24236909769472048,0.3114135407136322
127,0.9108866150893916,0.41582799634034767
128,2.723795978637821,0.28854071363220496
129,0.917408088902728,0.39993138151875574
130,0.6787003186316445,0.44659194876486735
131,0.37614724014397677,0.439615736505032
132,0.37864033452569856,0.5019441903019213
133,1.0495704100176226,0.47220951509606585
134,0.20083301229617342,0.7368481244281794
135,0.14766086818188193,0.4867337602927722
136,0.2862956584599138,0.602355901189387
137,0.10606665536605565,0.6352927721866423
138,0.2825267808188633,0.5677035681610247
139,0.07017796722160832,0.5857731015553522
140,0.0318817472585716,0.5972095150960659
141,0.012108773446435897,0.5997255260750228
142,0.05740985301515768,0.5992680695333943
143,0.03434761339344032,0.6020128087831657
144,0.02911867431517014,0.5865736505032022
145,0.042399469910168804,0.5990393412625801
146,0.0798446297211947,0.6064730100640439
147,0.14055540178931272,0.5937785910338518
148,0.030660113440472533,0.6059011893870082
149,0.22616688703027832,0.6043000914913084
150,0.13234635950800458,0.7392497712717292
151,0.044603229547835084,0.7242680695333943
