Iteration,Finetune Loss,Finetune Accuracy
0,1.6997250318527222,0.3533851784080512
1,1.6605970859527588,0.46672003659652334
2,1.6846712827682495,0.48593321134492223
3,1.607833981513977,0.4959972552607502
4,1.4438494443893433,0.5053751143641354
5,1.4386210441589355,0.5291628545288197
6,1.3697656393051147,0.5550091491308325
7,1.3315494060516357,0.5626715462031107
8,1.2142475843429565,0.5657593778591034
9,1.2842636108398438,0.5674748398902104
10,1.1969913244247437,0.568847209515096
11,1.136110782623291,0.5701052150045746
12,1.1093887090682983,0.57548032936871
13,1.0736210346221924,0.5826852698993595
14,0.99330735206604,0.5969807868252516
15,0.9311923384666443,0.6129917657822507
16,0.9455678462982178,0.630946935041171
17,0.8653563857078552,0.6454711802378774
18,0.8172603845596313,0.6563357731015553
19,0.9056157469749451,0.666171088746569
20,0.7069849967956543,0.6742909423604757
21,0.7956110239028931,0.6782936870997255
22,0.6826566457748413,0.6819533394327539
23,0.6209065318107605,0.6854986276303752
24,0.6946869492530823,0.687900274473925
25,0.5841250419616699,0.6898444647758463
26,0.5425657033920288,0.6916742909423604
27,0.5374098420143127,0.6944190301921317
28,0.46629661321640015,0.6955626715462031
29,0.6405764818191528,0.6975068618481244
30,0.5214587450027466,0.6997941445562672
31,0.3827288746833801,0.7005946935041171
32,0.4770505130290985,0.702195791399817
33,0.41872096061706543,0.7026532479414456
34,0.2954203486442566,0.702996340347667
35,0.3414017856121063,0.7028819762122598
36,0.30348286032676697,0.7039112534309241
37,0.4625530242919922,0.7042543458371455
38,0.2179991751909256,0.7052836230558097
39,0.24156047403812408,0.706427264409881
40,0.26981639862060547,0.7073421774931381
41,0.2563813626766205,0.7087145471180238
42,0.19607211649417877,0.7102012808783166
43,0.3372988998889923,0.7121454711802379
44,0.30882856249809265,0.7140896614821592
45,0.2836971580982208,0.7154620311070449
46,0.2656451463699341,0.7161482159194876
47,0.17425106465816498,0.717291857273559
48,0.30394408106803894,0.7186642268984447
49,0.23795297741889954,0.7195791399817018
50,0.2089131772518158,0.7200365965233303
51,0.17661741375923157,0.7201509606587374
52,0.14023281633853912,0.720608417200366
53,0.1817612498998642,0.7208371454711803
54,0.13704420626163483,0.7209515096065874
55,0.09637881070375443,0.7211802378774016
56,0.1924511343240738,0.7211802378774016
57,0.20466312766075134,0.7214089661482159
58,0.20226657390594482,0.7200365965233303
59,0.17455381155014038,0.719807868252516
60,0.1368301659822464,0.7202653247941445
61,0.21982909739017487,0.720608417200366
62,0.1659146100282669,0.720722781335773
63,0.1346338391304016,0.7208371454711803
64,0.21683254837989807,0.7208371454711803
65,0.09877681732177734,0.7220951509606587
66,0.1249825730919838,0.7224382433668801
67,0.18845903873443604,0.7226669716376944
68,0.2019072324037552,0.7227813357731016
69,0.10239015519618988,0.7226669716376944
70,0.1425444334745407,0.7218664226898445
71,0.14830024540424347,0.7218664226898445
72,0.06270810961723328,0.7218664226898445
73,0.15971297025680542,0.7217520585544374
74,0.08903093636035919,0.7219807868252516
75,0.12366168200969696,0.7217520585544374
76,0.16597439348697662,0.7212946020128088
77,0.029109813272953033,0.7211802378774016
78,0.08792389184236526,0.7216376944190301
79,0.12158571928739548,0.7220951509606587
80,0.13176821172237396,0.7226669716376944
81,0.15515176951885223,0.7230100640439159
82,0.08827356994152069,0.723924977127173
83,0.19690139591693878,0.7236962488563586
84,0.14157409965991974,0.7233531564501372
85,0.15601105988025665,0.723124428179323
86,0.08683336526155472,0.7225526075022873
87,0.12080621719360352,0.7222095150960659
88,0.17219538986682892,0.7219807868252516
89,0.10608445852994919,0.7218664226898445
90,0.0643651932477951,0.7212946020128088
91,0.1998521387577057,0.720722781335773
92,0.11859259754419327,0.7203796889295517
93,0.06252885609865189,0.7195791399817018
94,0.047229424118995667,0.7194647758462946
95,0.10421288758516312,0.7191216834400732
96,0.12750788033008575,0.7193504117108874
97,0.07959569245576859,0.7195791399817018
98,0.16710376739501953,0.719807868252516
99,0.1622510552406311,0.7200365965233303
100,0.13517041504383087,0.7201509606587374
101,0.1390567570924759,0.7202653247941445
102,0.16210460662841797,0.720722781335773
103,0.1232670322060585,0.7211802378774016
104,0.12885671854019165,0.720608417200366
105,0.03523669391870499,0.7202653247941445
106,0.14085887372493744,0.7202653247941445
107,0.12274684756994247,0.720608417200366
108,0.07363967597484589,0.720722781335773
109,0.0964561477303505,0.7200365965233303
110,0.11452483385801315,0.7200365965233303
111,0.04895808547735214,0.7201509606587374
112,0.05978826433420181,0.7202653247941445
113,0.14907842874526978,0.720608417200366
114,0.1430668979883194,0.721523330283623
115,0.07259152829647064,0.7218664226898445
116,0.11692827194929123,0.7217520585544374
117,0.06265617907047272,0.720722781335773
118,0.13270552456378937,0.7208371454711803
119,0.0648934543132782,0.7209515096065874
120,0.06576181203126907,0.720608417200366
121,0.025509094819426537,0.7202653247941445
122,0.11986403167247772,0.7201509606587374
123,0.16107182204723358,0.7203796889295517
124,0.07869894802570343,0.7196935041171089
125,0.06859411299228668,0.7193504117108874
126,0.15319222211837769,0.7192360475754803
127,0.06559517979621887,0.7191216834400732
128,0.05749014392495155,0.7191216834400732
129,0.06963688880205154,0.7192360475754803
130,0.08435365557670593,0.7190073193046661
131,0.033038992434740067,0.7186642268984447
132,0.06782664358615875,0.718092406221409
133,0.1063796728849411,0.7176349496797805
134,0.02359587699174881,0.7174062214089661
135,0.060287002474069595,0.7169487648673376
136,0.02599368803203106,0.7166056724611162
137,0.10509300976991653,0.7164913083257091
138,0.09954463690519333,0.716376944190302
139,0.0270172581076622,0.7158051235132662
140,0.015204600058495998,0.715576395242452
141,0.05600179359316826,0.7158051235132662
142,0.027254022657871246,0.715576395242452
143,0.06153569370508194,0.7152333028362305
144,0.047650597989559174,0.7137465690759378
145,0.052649758756160736,0.7123741994510522
146,0.035125792026519775,0.7118023787740164
147,0.1214047446846962,0.7113449222323879
148,0.1416453719139099,0.7111161939615737
149,0.014662074856460094,0.7106587374199451
150,0.1064864993095398,0.7102012808783166
151,0.04284490644931793,0.709743824336688
152,0.16672909259796143,0.710544373284538
