Iteration,Finetune Loss,Finetune Accuracy
0,1.6159992218017578,0.523444647758463
1,1.4674221617834908,0.539455626715462
2,1.1954101153782435,0.6165370539798719
3,1.0242020402635847,0.6986505032021958
4,0.9391265681811741,0.7039112534309241
5,0.6571869509560722,0.703796889295517
6,0.5772154309919902,0.7031107044830741
7,0.41940966887133463,0.7033394327538883
8,0.35350073873996735,0.7016239707227814
9,0.48567101465804235,0.7012808783165599
10,0.3216492533683777,0.7000228728270814
11,0.25060690673334257,0.6992223238792314
12,0.3343397597117083,0.6978499542543458
13,0.2547534384897777,0.6999085086916743
14,0.19082693170223916,0.7005946935041171
15,0.13513592763670854,0.70048032936871
16,0.1137050326381411,0.7016239707227814
17,0.1913257416869913,0.7001372369624885
18,0.08365137239785067,0.6994510521500458
19,0.08952323573508433,0.6989935956084172
20,0.06279911513307265,0.6992223238792314
21,0.11919472832232714,0.69887923147301
22,0.1341197190007993,0.7015096065873742
23,0.17629274702111225,0.7009377859103385
24,0.08424406970984169,0.6991079597438243
25,0.14767129489752864,0.6972781335773102
26,0.19319809401141746,0.6968206770356816
27,0.0624077995972974,0.6947621225983531
28,0.06871613164964531,0.6937328453796889
29,0.07349678554705211,0.6955626715462031
30,0.022464538791349957,0.696248856358646
31,0.0438113641659064,0.6983074107959744
32,0.04283833729901484,0.6995654162854529
33,0.11057529664166006,0.7002516010978957
34,0.0683330191033227,0.69887923147301
35,0.08052513036610824,0.6977355901189387
36,0.062142344091885855,0.6985361390667887
37,0.03913340903818607,0.7000228728270814
38,0.08581743560664888,0.702195791399817
39,0.042219986243123585,0.7002516010978957
40,0.05993886855763516,0.6994510521500458
41,0.21192901129584893,0.7003659652333029
42,0.054652327973079604,0.69967978042086
43,0.03313268608430268,0.6969350411710887
44,0.11854825948830694,0.6955626715462031
45,0.11003912749168064,0.6969350411710887
46,0.034928161185234785,0.69887923147301
47,0.021298907747093056,0.7000228728270814
48,0.013615138128443505,0.7002516010978957
49,0.27348822970608516,0.7012808783165599
50,0.04990643963018166,0.7025388838060385
51,0.0500698351699579,0.7027676120768527
52,0.0376130348137979,0.7034537968892955
53,0.06887043028005126,0.7024245196706312
54,0.023072088702706748,0.7003659652333029
55,0.05760724243841001,0.6978499542543458
56,0.1090644899865895,0.6953339432753889
57,0.060076261105548055,0.6945333943275389
58,0.07495565958379302,0.6957913998170174
59,0.01732450949826411,0.6970494053064958
60,0.02477148672083526,0.6981930466605673
61,0.02106623370491434,0.6980786825251601
62,0.02488620622482683,0.6989935956084172
63,0.01786045332638813,0.69967978042086
64,0.017169645490607115,0.69967978042086
65,0.07471378220465599,0.6995654162854529
66,0.030218328222482733,0.6993366880146387
67,0.10265368165814184,0.7011665141811528
68,0.1723303777232234,0.7020814272644099
69,0.05220643978931808,0.7031107044830741
70,0.007194870524732063,0.7036825251601098
71,0.07218988480901446,0.7041399817017383
72,0.11204901692274559,0.7028819762122598
73,0.037616414666574984,0.7000228728270814
74,0.047355509118850544,0.6989935956084172
75,0.057181449606884725,0.6944190301921317
76,0.13772467145879222,0.6939615736505031
77,0.022361210555962834,0.6967063129002745
78,0.15334527668476636,0.6997941445562672
79,0.02715598709931198,0.7009377859103385
80,0.05124367581863355,0.7032250686184812
81,0.10278940330941364,0.7040256175663312
82,0.06733404573580108,0.7071134492223239
83,0.11493427996434288,0.7040256175663312
84,0.04154275650632501,0.7036825251601098
85,0.11298731285413462,0.7035681610247027
86,0.10246951655218643,0.7048261665141812
87,0.18771871185994574,0.7057410795974383
88,0.028775479311921766,0.7055123513266239
89,0.023440591651576272,0.7045974382433668
90,0.0388288807693503,0.7040256175663312
91,0.01315190938683892,0.7035681610247027
92,0.028717129507900348,0.7033394327538883
93,0.03135036876691239,0.702996340347667
94,0.009139302799927205,0.7033394327538883
95,0.037440615984711,0.703796889295517
96,0.08682869195971372,0.703796889295517
97,0.031455604915273785,0.7028819762122598
98,0.026865501901608826,0.7018526989935956
99,0.013874811654594461,0.7025388838060385
100,0.01856848623927882,0.7020814272644099
101,0.012164886591822974,0.7018526989935956
102,0.1690065582016749,0.7031107044830741
103,0.29619334772620015,0.703796889295517
104,0.018286707619803826,0.7055123513266239
105,0.03932440082904317,0.7060841720036597
106,0.025308489585378475,0.7053979871912168
107,0.03512483464354383,0.7048261665141812
108,0.06704597595775498,0.7035681610247027
109,0.4272416561975011,0.7033394327538883
110,0.03921623743372038,0.7043687099725526
111,0.11104083507026578,0.7034537968892955
112,0.013793120447579505,0.7024245196706312
113,0.04332035346981554,0.702195791399817
114,0.01897836516478232,0.7020814272644099
115,0.04496176351260926,0.7028819762122598
116,0.07205593945400324,0.7042543458371455
117,0.06525561795985725,0.7049405306495883
118,0.03789324283258923,0.7045974382433668
119,0.0989781993474058,0.7043687099725526
120,0.009411652709656795,0.7044830741079597
121,0.01857458968015635,0.7040256175663312
122,0.021090182135854514,0.7040256175663312
123,0.006207400660579359,0.703796889295517
124,0.012280048611241259,0.7035681610247027
125,0.01306575576627113,0.7033394327538883
126,0.00897443615290935,0.7032250686184812
127,0.10100457242723186,0.7034537968892955
128,0.014320800513295191,0.7042543458371455
129,0.08428866610380023,0.7042543458371455
130,0.053586838596459074,0.7031107044830741
131,0.11618697222521794,0.703796889295517
132,0.015363276187729622,0.7036825251601098
133,0.05259631499081609,0.7044830741079597
134,0.09241458728709924,0.7044830741079597
135,0.011156108788782149,0.7055123513266239
136,0.12837214333870048,0.7052836230558097
137,0.0585173660781168,0.7032250686184812
138,0.019713909474376123,0.701395242451967
139,0.1433663858874102,0.7017383348581885
140,0.07440736979229509,0.7025388838060385
141,0.006387902290693351,0.7031107044830741
142,0.1277431877138692,0.7020814272644099
143,0.015716524070220266,0.702195791399817
144,0.015216148147633899,0.7020814272644099
145,0.08043426088780896,0.7015096065873742
146,0.041711161308090335,0.7011665141811528
147,0.041476456132451336,0.7015096065873742
148,0.017005112712013215,0.7023101555352241
149,0.0150161401792762,0.7028819762122598
150,0.1635502984489514,0.7031107044830741
