Iteration,Finetune Loss,Finetune Accuracy
0,2.044586181640625,0.0878316559926807
1,1.7767512798309326,0.2392497712717292
2,1.6585187911987305,0.2705855443732845
3,1.6635444164276123,0.30638151875571823
4,1.589666485786438,0.34389295516925894
5,1.5950326919555664,0.3672232387923147
6,1.5427370071411133,0.3979871912168344
7,1.447676658630371,0.41445562671546204
8,1.426764726638794,0.4215462031107045
9,1.3661442995071411,0.4443046660567246
10,1.3171706199645996,0.5017154620311071
11,1.18905508518219,0.648444647758463
12,1.245810627937317,0.6895013723696248
13,1.1763792037963867,0.6985361390667887
14,1.1575956344604492,0.7010521500457456
15,1.0910730361938477,0.7012808783165599
16,1.0196542739868164,0.7019670631290027
17,1.0408084392547607,0.7024245196706312
18,1.0398470163345337,0.7023101555352241
19,0.949877917766571,0.702195791399817
20,0.8831164836883545,0.7031107044830741
21,0.8847244381904602,0.7033394327538883
22,0.7691888213157654,0.703796889295517
23,0.7012622356414795,0.7051692589204026
24,0.8720184564590454,0.7060841720036597
25,0.6646384596824646,0.7068847209515096
26,0.7083684802055359,0.7086001829826166
27,0.5446056127548218,0.7098581884720951
28,0.6427657604217529,0.7106587374199451
29,0.5412533283233643,0.7114592863677951
30,0.5910014510154724,0.7134034766697164
31,0.6110718250274658,0.7143183897529735
32,0.46973881125450134,0.7150045745654163
33,0.36574387550354004,0.7151189387008234
34,0.3549883961677551,0.715576395242452
35,0.4828871190547943,0.7159194876486734
36,0.44667819142341614,0.716376944190302
37,0.37433746457099915,0.7162625800548947
38,0.3804379999637604,0.7162625800548947
39,0.4954665005207062,0.7152333028362305
40,0.32940778136253357,0.7140896614821592
41,0.23492860794067383,0.7130603842634949
42,0.31044676899909973,0.7123741994510522
43,0.3444243371486664,0.7114592863677951
44,0.30257466435432434,0.7112305580969808
45,0.32938408851623535,0.7100869167429095
46,0.2865341901779175,0.7102012808783166
47,0.22446033358573914,0.7103156450137237
48,0.2812320291996002,0.7096294602012809
49,0.29316088557243347,0.7084858188472095
50,0.3059757351875305,0.708028362305581
51,0.1781633198261261,0.7074565416285453
52,0.22890207171440125,0.7076852698993595
53,0.14247940480709076,0.7071134492223239
54,0.30400457978248596,0.7071134492223239
55,0.2616555690765381,0.7077996340347666
56,0.17816954851150513,0.7079139981701739
57,0.17948028445243835,0.7082570905763952
58,0.13343453407287598,0.7086001829826166
59,0.176493301987648,0.7089432753888381
60,0.14773805439472198,0.7091720036596524
61,0.1834413707256317,0.7096294602012809
62,0.1543254554271698,0.7094007319304666
63,0.1336134523153305,0.7094007319304666
64,0.1481904238462448,0.709743824336688
65,0.17613689601421356,0.7104300091491308
66,0.13213041424751282,0.7113449222323879
67,0.15640811622142792,0.7119167429094236
68,0.13132710754871368,0.7127172918572735
69,0.11561661958694458,0.7129460201280878
70,0.09490396827459335,0.7135178408051235
71,0.1502983421087265,0.7132891125343093
72,0.1322382092475891,0.7132891125343093
73,0.1367635875940323,0.7137465690759378
74,0.1389514058828354,0.7131747483989022
75,0.09414365887641907,0.7126029277218664
76,0.20541976392269135,0.7121454711802379
77,0.18789353966712952,0.7118023787740164
78,0.08401352912187576,0.7114592863677951
79,0.05114278942346573,0.7110018298261666
80,0.1272319257259369,0.7106587374199451
81,0.16412939131259918,0.7104300091491308
82,0.10279721021652222,0.710544373284538
83,0.04532220959663391,0.7100869167429095
84,0.15095697343349457,0.7107731015553522
85,0.08717485517263412,0.710544373284538
86,0.04257464036345482,0.710544373284538
87,0.1211838498711586,0.7104300091491308
88,0.04097030311822891,0.7102012808783166
89,0.051074180752038956,0.7100869167429095
90,0.07991640269756317,0.7102012808783166
91,0.06289474666118622,0.7106587374199451
92,0.09585166722536087,0.7106587374199451
93,0.10941272974014282,0.7106587374199451
94,0.10698062181472778,0.7108874656907593
95,0.11402204632759094,0.710544373284538
96,0.1345929205417633,0.7106587374199451
97,0.05975804850459099,0.710544373284538
98,0.0572611466050148,0.7106587374199451
99,0.10953671485185623,0.7104300091491308
100,0.029222896322607994,0.689615736505032
101,0.00957971066236496,0.6498170173833486
102,0.018929649144411087,0.6101326623970723
103,0.07850220799446106,0.6690301921317475
104,0.0953090563416481,0.7056267154620312
105,0.21632201969623566,0.7252973467520586
106,0.053798362612724304,0.7135178408051235
107,0.0938657745718956,0.6923604757548033
108,0.11753007024526596,0.6856129917657823
109,0.029976822435855865,0.6760064043915828
110,0.010057356208562851,0.6673147301006405
111,0.010025412775576115,0.6643412625800549
112,0.023819874972105026,0.6533623055809699
113,0.11339234560728073,0.6413540713632205
114,0.26435625553131104,0.6574794144556267
115,0.341359943151474,0.665256175663312
116,0.2356039434671402,0.6790942360475755
117,0.21683639287948608,0.6995654162854529
118,0.006314832717180252,0.6999085086916743
119,0.5879271030426025,0.7130603842634949
120,0.2884381413459778,0.7146614821591949
121,0.02875572256743908,0.7111161939615737
122,0.8277341723442078,0.7074565416285453
123,0.15686653554439545,0.7061985361390668
124,0.05086955428123474,0.6968206770356816
125,0.026175756007432938,0.6816102470265325
126,0.24219998717308044,0.6813815187557182
127,0.402146577835083,0.6944190301921317
128,0.04846567660570145,0.7121454711802379
129,0.11367307603359222,0.7331884720951509
130,0.04555613547563553,0.7480558096980787
131,0.026917343959212303,0.7505718206770357
132,0.3664245307445526,0.7574336688014639
133,0.1312345266342163,0.7522872827081427
134,0.03211383521556854,0.7435956084172004
135,0.05513164401054382,0.7247255260750228
136,0.15561750531196594,0.6932753888380604
137,0.4796217083930969,0.7108874656907593
138,0.023736178874969482,0.7212946020128088
139,0.07895492762327194,0.7279277218664227
140,0.0958627313375473,0.7148902104300091
141,0.05353472754359245,0.7128316559926807
142,0.08927647769451141,0.6854986276303752
143,0.12158939987421036,0.6794373284537969
144,0.06391818076372147,0.6919030192131748
145,0.16137288510799408,0.7414226898444648
146,0.20098133385181427,0.7327310155535224
147,0.03755321353673935,0.7024245196706312
148,0.10943682491779327,0.681152790484904
149,0.29564258456230164,0.689615736505032
150,0.1716567873954773,0.7334172003659652
151,0.3914940655231476,0.7560612991765783
152,0.06800416857004166,0.7608645928636779
153,0.0800163522362709,0.7179780420860018
154,0.0429137758910656,0.6444419030192132
155,0.44785967469215393,0.6418115279048491
156,0.01105528324842453,0.6395242451967064
157,0.03011994995176792,0.6405535224153706
158,0.2314091920852661,0.6861848124428179
159,0.022694535553455353,0.6453568161024703
160,0.10162557661533356,0.5781107044830741
161,0.023772316053509712,0.4660338517840805
162,0.10458145290613174,0.3780878316559927
163,0.24241772294044495,0.6943046660567246
164,0.01853920891880989,0.7535452881976212
165,0.015138298273086548,0.7434812442817932
166,0.04144354909658432,0.7243824336688015
167,0.03508505970239639,0.7020814272644099
168,0.03943109139800072,0.6765782250686185
169,0.2540413737297058,0.6693732845379688
170,0.09281227737665176,0.6324336688014639
171,0.04774919152259827,0.5849725526075022
172,0.14790679514408112,0.6255718206770357
173,0.027968663722276688,0.6598810612991766
174,0.022543763741850853,0.6696020128087832
175,0.022723590955138206,0.6682296431838975
176,0.06779281049966812,0.6827538883806038
177,0.04264241084456444,0.6891582799634035
178,0.04413621872663498,0.6857273559011894
179,0.02177770622074604,0.6734903934126258
180,0.005726226139813662,0.6581655992680695
181,0.0025914590805768967,0.6389524245196706
182,0.01435872819274664,0.6187099725526075
183,0.011868152767419815,0.59983989021043
184,0.02096947841346264,0.5798261665141812
185,0.009659934788942337,0.5592406221408966
186,0.19299812614917755,0.636779505946935
187,0.06175022944808006,0.7045974382433668
188,0.03835943713784218,0.7318161024702653
189,0.06199827045202255,0.7260978956999085
190,0.0774509608745575,0.7073421774931381
191,0.2132994681596756,0.6814958828911254
192,0.027032572776079178,0.6587374199451053
193,0.02516065165400505,0.6535910338517841
194,0.03911571577191353,0.654391582799634
195,0.017495887354016304,0.6538197621225984
196,0.049207087606191635,0.6573650503202195
197,0.022656455636024475,0.6606816102470265
198,0.029562193900346756,0.6697163769441903
199,0.05154946446418762,0.6844693504117109
200,0.07751411199569702,0.6944190301921317
201,0.03690844774246216,0.7082570905763952
202,0.030336467549204826,0.721523330283623
203,0.2259231060743332,0.7322735590118938
204,0.023849206045269966,0.7608645928636779
205,0.01600344479084015,0.7641811527904849
206,0.07046118378639221,0.7622369624885635
207,0.006303390953689814,0.7483989021043
208,0.004099623765796423,0.7250686184812443
209,0.1535743772983551,0.7174062214089661
210,0.042926765978336334,0.7142040256175664
211,0.03934178501367569,0.6598810612991766
212,0.04919642582535744,0.5617566331198536
213,0.02435552515089512,0.49428179322964316
214,0.06442886590957642,0.5648444647758463
215,0.015563304536044598,0.6426120768526989
216,0.15284082293510437,0.6963632204940531
217,0.10654670745134354,0.7086001829826166
218,0.014092777855694294,0.687099725526075
219,0.19361646473407745,0.6456999085086916
220,0.015793194994330406,0.6112763037511436
221,0.08927491307258606,0.5821134492223239
222,0.06410587579011917,0.7516010978957
223,0.08881306648254395,0.721523330283623
224,0.03564192354679108,0.6101326623970723
225,0.0327175036072731,0.47907136322049404
226,0.22765780985355377,0.7127172918572735
227,0.05394561216235161,0.6932753888380604
228,0.07495900988578796,0.47049405306495884
229,0.10782356560230255,0.35372827081427266
230,0.06051214784383774,0.3806038426349497
